10;0;5;4;0;0;9;0;18;0;0;21;0;0;19;0;0;0;0;11;0;12;0;0;10;18;0;1;0;11;0;0
0;4;0;0;0;0;19;1;20;0;11;18;0;0;0;0;14;0;0;10;0;0;5;0;0;0;0;7;0;0;0;0
0;0;0;0;0;0;0;13;0;7;0;8;0;0;0;17;0;15;0;9;11;0;4;6;0;0;0;15;0;0;18;0
0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;5;0;0;0;0;0;11;0;11
0;0;11;12;0;0;0;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;10;0;0;5;0;0;0
0;0;18;0;0;0;0;0;5;0;10;0;1;0;0;0;0;5;0;0;0;0;1;12;0;8;0;0;20;0;14;0
0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;16;13;0;19;12;0;0;0;0;23;11;0;0;0
0;0;19;0;0;0;0;19;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0
0;0;0;1;0;3;0;0;0;0;18;0;0;0;0;0;0;8;0;0;0;0;0;0;0;22;0;11;0;14;10;0
0;0;0;0;0;2;0;1;0;0;0;0;0;19;0;3;0;1;0;0;15;0;0;0;0;0;6;0;0;0;5;6
8;0;15;0;0;0;0;0;0;0;0;0;0;20;0;8;0;0;0;0;13;0;0;9;0;0;0;0;19;0;1;11
0;15;18;0;0;0;0;0;6;0;0;7;0;0;21;0;7;0;0;14;0;0;0;11;0;7;0;2;0;0;0;20
0;0;4;0;0;15;0;0;0;0;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;8;0;0;0
0;0;0;0;0;5;0;0;0;0;0;0;0;0;7;8;7;4;0;0;0;0;1;15;0;0;5;0;0;0;0;3
0;0;0;17;0;0;0;1;0;0;0;0;0;6;0;0;12;0;0;0;0;1;0;0;19;0;0;0;0;0;0;11
9;0;0;0;0;0;7;0;0;0;0;19;0;0;0;7;1;0;0;4;0;5;0;10;1;0;22;0;0;0;0;0
0;0;0;0;0;21;0;0;16;0;0;0;5;0;8;0;9;18;3;0;12;2;11;0;9;0;7;0;0;3;0;0
8;0;13;0;0;0;0;11;0;0;0;0;0;6;0;0;0;0;0;0;1;1;0;0;0;11;14;0;20;0;5;0
0;4;0;0;0;0;0;4;0;3;0;0;0;0;1;0;0;18;0;0;0;0;16;0;0;1;13;0;0;0;12;0
0;0;0;0;0;0;0;0;0;17;0;0;0;13;0;0;0;9;3;4;0;0;0;0;27;0;0;15;6;0;4;0
0;0;2;0;0;0;0;0;0;0;0;0;0;0;21;0;5;0;0;1;0;13;0;0;8;0;0;0;0;0;0;5
9;0;0;17;1;0;5;0;17;0;11;0;0;0;0;0;0;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0
0;7;0;0;2;10;0;0;0;0;0;0;4;0;19;0;0;0;0;0;7;0;7;0;0;0;0;0;10;0;0;0
13;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;15;8;0;3;1;9;0;17;12;19;0;0;0
0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0
13;0;0;2;13;0;0;11;0;10;18;0;0;0;0;0;21;0;0;0;0;0;18;0;0;11;0;0;9;14;0;15
21;0;0;0;0;0;0;0;3;0;0;7;7;25;0;0;11;9;0;0;0;0;0;0;0;0;0;12;0;0;8;0
0;0;13;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;9;0;0;0;0;0;4;0;11;0;0;2;0;0;15;0
5;5;0;0;0;0;15;0;0;12;0;4;0;0;0;0;8;9;0;19;0;0;0;0;0;0;0;4;4;0;0;0
0;0;0;0;7;0;0;0;0;0;0;7;3;0;0;1;0;0;13;1;20;0;0;16;0;0;0;18;11;0;0;0
0;0;0;0;11;18;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;8;0;0;0;0;4;13;0;18;0;0;0;0;17;10;0;1;0;0;11;0;0;0;5;23;2;0;15;0;0
0;0;14;0;0;0;3;0;1;0;13;0;8;0;0;0;0;13;0;0;12;11;0;0;0;5;0;0;0;0;2;0
7;0;0;0;0;0;17;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0;0;19;20;0;0;0;11;0;0
0;11;0;0;5;0;0;0;0;0;0;0;0;8;13;0;0;0;0;0;0;13;3;0;11;0;0;0;0;10;0;0
0;15;0;0;0;0;0;0;0;6;14;0;0;0;0;0;11;13;0;0;0;9;19;0;0;0;0;0;0;26;0;0
0;0;21;0;0;18;0;4;0;0;0;15;0;0;0;0;13;0;0;0;0;13;0;0;0;5;0;0;19;0;0;11
0;0;0;2;0;0;0;1;0;0;14;0;0;0;10;2;0;0;11;0;0;0;16;1;0;0;4;0;17;0;21;0
0;0;6;12;18;1;0;6;0;7;0;0;0;4;0;17;0;6;0;0;0;13;0;0;7;0;17;0;0;0;0;0
0;0;0;0;0;0;16;0;0;0;0;1;0;9;0;1;1;0;0;1;7;0;0;0;0;0;2;15;0;0;0;0
18;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;19;0;0;0;0;4;0;0;0;0;0;0;20;0;0
1;0;19;0;0;15;0;0;9;0;0;0;14;0;0;0;17;0;1;0;0;0;0;0;0;8;0;1;0;0;0;0
2;0;0;0;29;8;0;0;7;0;6;1;0;0;0;0;9;0;0;0;9;17;14;15;0;10;11;0;0;0;1;0
0;0;0;0;0;0;0;0;0;0;0;13;0;5;0;0;0;5;0;6;7;0;11;0;0;0;0;0;0;0;0;0
0;0;2;0;0;0;0;2;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0
0;0;0;0;0;0;1;20;0;0;19;0;8;0;2;0;0;0;4;10;4;0;10;0;0;4;6;0;0;19;7;0
0;0;0;0;2;0;0;1;6;0;0;0;19;0;9;17;3;0;0;0;0;0;18;15;0;3;0;0;0;0;13;0
0;0;0;1;0;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0;0;0;19;0;0;15;0
0;0;0;0;15;0;0;0;0;14;0;0;11;8;0;0;19;0;2;0;5;0;12;0;0;0;2;0;9;0;0;0
0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;11;17;1;14;0;0;10;7;0;0;9;0;0;0;0;17;6
0;8;0;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;18;0;0;0;0;0
0;7;15;0;0;0;0;8;0;15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;14;0;0;1;0;0;0
0;0;5;0;0;0;17;3;0;16;10;0;0;0;1;5;7;14;0;6;0;15;8;0;0;0;20;0;0;0;10;0
0;0;0;1;0;0;0;0;5;0;0;13;0;0;0;16;3;0;0;0;11;15;0;5;0;0;0;0;0;0;0;0
0;0;0;0;5;0;0;13;18;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;13;0;20;0;0;0;0;0
0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;20;0;0;17;0;0;0;0;0;2;0;0;0;0
3;0;0;0;0;0;11;0;2;0;0;17;21;0;0;13;19;0;0;9;0;0;14;0;0;0;0;0;7;0;7;0
0;0;0;0;0;29;0;15;4;0;0;0;20;9;1;0;0;0;0;0;3;0;0;0;0;0;0;0;15;3;0;7
0;0;2;0;11;12;0;0;0;0;0;13;0;0;0;5;0;0;0;0;0;0;1;7;3;0;0;0;0;0;4;11
0;15;0;0;0;6;0;19;0;17;15;0;0;0;0;0;0;0;0;0;19;1;0;0;1;0;0;0;0;0;0;18
0;2;4;11;0;0;0;0;0;0;1;3;0;0;0;0;0;0;12;17;0;0;0;10;0;5;0;11;3;0;0;0
0;0;7;0;15;0;0;0;7;2;5;0;0;0;0;0;0;2;6;0;1;0;11;0;0;0;1;0;9;0;19;0
18;0;0;14;0;0;25;0;15;0;0;0;17;0;0;12;0;0;0;3;0;0;0;0;15;2;0;8;0;0;0;0
0;8;0;0;0;0;2;0;15;0;0;7;0;0;0;0;18;0;0;0;0;0;0;0;21;0;0;13;7;13;9;0
4;0;0;0;0;0;0;0;9;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
14;0;0;20;0;1;0;0;6;0;0;0;0;0;20;0;7;0;0;0;0;0;15;0;0;0;0;0;0;0;4;0
0;15;0;0;0;21;0;0;0;0;0;0;0;2;0;8;0;9;1;13;7;8;0;13;0;0;3;0;0;15;0;0
0;9;0;0;0;3;8;16;8;20;0;0;0;0;5;0;9;18;0;11;1;0;18;0;14;0;0;0;0;0;0;0
0;6;0;10;0;5;0;0;0;0;0;1;0;7;10;11;0;0;0;0;1;10;19;7;0;0;0;0;5;7;15;11
1;5;0;0;13;0;0;0;13;7;0;10;15;19;0;0;0;0;0;0;0;0;0;22;11;0;17;0;0;0;0;0
0;0;0;0;0;6;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;21;0
0;0;0;6;3;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;21;0
0;0;0;9;0;0;10;0;0;0;0;3;5;0;0;0;25;0;0;9;8;0;0;0;0;0;2;5;13;0;15;0
8;0;0;0;10;20;0;21;19;7;0;11;13;0;10;0;0;0;11;8;0;0;2;0;0;0;5;10;3;0;0;0
0;0;0;0;20;13;0;0;17;0;0;12;12;19;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2;0
0;0;15;0;0;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;15;0;0;0;0;0;0
0;0;13;6;0;0;0;7;0;16;2;23;10;0;0;0;0;5;0;0;0;0;19;4;0;0;0;0;0;0;0;18
0;0;0;0;0;0;0;21;0;0;20;0;0;0;0;4;0;0;0;5;12;0;0;0;0;0;16;0;0;0;0;0
15;0;0;0;29;0;11;0;0;0;0;0;0;0;0;8;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0
0;15;0;0;0;0;0;0;0;0;22;0;0;11;3;0;0;0;1;0;0;6;2;0;0;0;0;21;0;7;0;0
0;0;0;13;0;0;0;0;0;0;11;11;0;5;0;0;14;0;5;0;0;13;17;0;6;6;0;0;10;0;0;5
0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;23;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;19;0;0;0;4;20;0;0;0
9;0;0;0;0;15;0;0;0;11;19;0;0;12;0;15;0;1;0;14;0;0;0;0;0;0;0;0;6;0;0;2
0;0;2;0;0;0;0;0;7;0;11;0;0;10;12;0;0;0;0;5;8;0;7;0;0;0;0;11;9;0;0;0
0;4;0;2;0;2;0;10;2;0;0;0;0;15;0;0;15;0;0;1;0;0;2;0;11;0;0;0;0;0;9;0
0;1;0;0;0;0;0;0;8;8;0;0;0;4;0;11;13;5;0;2;0;12;0;0;11;0;0;0;0;0;0;0
4;0;0;0;0;0;0;11;4;2;0;0;1;0;0;21;18;0;0;0;15;0;18;8;0;0;0;11;0;0;0;10
17;0;18;9;1;0;0;0;2;0;0;0;0;0;0;19;0;0;15;0;0;0;0;5;0;0;0;0;0;0;21;0
2;6;1;0;0;15;0;0;0;0;21;19;1;0;0;0;0;0;0;20;0;0;0;0;9;1;0;9;0;0;0;0
0;0;0;20;6;0;0;0;8;0;0;0;10;0;0;0;15;0;0;7;0;0;3;6;0;0;0;0;0;0;0;18
0;0;0;0;14;0;0;0;0;0;0;0;0;0;5;2;0;9;0;0;0;0;0;19;13;0;1;0;0;3;0;0
0;0;0;0;0;0;0;0;1;0;12;0;1;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
0;0;16;0;19;4;14;19;10;0;0;5;0;0;0;1;6;0;0;18;5;0;17;19;1;0;1;9;11;0;0;2
0;0;0;0;0;0;0;1;0;0;6;3;0;1;0;3;0;0;19;0;0;5;0;0;0;0;0;5;0;7;0;0
7;0;0;8;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;0
10;0;7;0;9;0;0;15;13;0;0;2;0;5;0;5;0;0;0;0;0;21;0;17;0;8;20;0;0;0;0;13
0;0;0;3;0;0;3;0;7;0;18;0;0;7;0;0;0;4;0;2;0;7;0;0;0;0;0;15;0;0;9;0
0;0;21;0;11;0;0;0;0;0;0;0;0;0;0;18;7;0;9;0;0;21;0;0;0;0;0;17;6;0;0;0
0;0;0;2;0;0;9;0;0;0;3;0;19;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0
0;0;0;18;0;0;0;6;0;0;0;14;0;0;0;0;0;18;0;11;2;0;13;0;0;0;0;11;0;0;0;0
0;0;7;14;0;0;0;0;4;9;0;0;18;0;0;0;0;19;0;15;0;0;4;0;0;0;0;0;0;6;6;0
0;0;0;0;3;0;0;0;0;0;11;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2;0;0;0;0;0;0;0;5;0;0;11;0;0;0;0;0;0;0;29;0;0;9;2;0;0;0;0;0;0
4;0;5;0;13;1;1;0;6;0;9;6;0;0;0;0;13;0;0;8;15;18;5;0;12;11;0;17;0;0;0;0
0;4;0;0;0;0;0;0;15;0;0;7;0;0;0;7;0;0;0;8;0;0;0;19;0;0;0;0;0;0;0;12
0;0;0;0;10;10;13;0;15;15;0;0;0;0;0;0;0;0;0;0;0;7;0;18;5;0;0;0;0;6;0;0
0;0;0;11;0;0;3;0;0;7;0;0;0;9;0;0;0;0;0;0;0;0;0;1;13;0;14;0;1;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;12;19;0;18;0;0;0;0;0;0;4;0;0
15;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;20;0;0;0;0
0;0;0;1;0;0;0;0;3;0;0;0;20;0;15;9;0;0;0;0;12;0;0;15;11;0;0;0;12;0;15;17
0;1;0;0;0;19;0;13;0;0;0;19;0;0;19;0;6;0;1;8;0;0;0;0;7;0;0;26;0;0;3;14
0;0;14;0;0;0;0;1;0;0;11;0;0;17;5;0;0;0;0;0;0;13;0;0;0;0;0;9;19;13;1;0
0;0;7;0;0;0;14;0;9;0;0;0;10;0;0;0;7;0;0;0;0;3;2;0;0;0;15;0;0;0;18;11
0;0;0;1;0;9;11;0;4;0;20;0;2;0;0;0;20;0;0;9;0;0;1;0;0;9;2;0;0;0;17;0
0;0;0;13;0;0;0;0;12;5;0;27;0;0;0;1;15;15;8;0;0;0;0;2;0;0;1;0;7;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0
0;6;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;7;0;0;0;0
0;6;0;8;0;0;0;0;0;0;0;0;0;23;0;0;1;0;0;0;21;0;0;0;0;0;0;0;0;0;8;0
4;0;0;0;0;21;0;0;0;0;0;11;17;0;0;0;0;13;0;8;0;1;0;10;0;0;4;0;0;11;0;0
19;0;2;0;0;0;0;17;15;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;18;0;0;17;0;0;0
0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;7;0;18;0;18;7;0;7;0;0;0;13;0;0;0;15;0
0;14;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;0;17;1;0;0;19;0;0;0;0;18;9;0;0;0
0;6;0;0;0;0;8;0;0;0;20;0;13;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;15;0;0;0
11;0;0;15;3;7;0;0;1;0;0;9;1;0;0;0;9;0;0;0;13;0;0;0;13;7;0;0;8;0;0;0
0;0;6;0;0;0;0;0;9;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;14;0;0;0;0;0;23;0
7;0;0;0;0;0;0;9;0;0;10;0;0;2;0;0;0;0;2;0;15;0;0;0;0;0;0;0;0;2;0;11
6;0;10;1;0;0;7;6;0;0;0;0;0;25;0;5;0;0;0;0;0;0;4;3;0;0;0;11;0;0;10;0
8;0;0;0;0;0;0;10;0;11;19;0;5;0;0;11;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0
0;0;0;0;0;4;11;0;11;0;0;0;0;0;21;0;0;8;0;0;0;0;0;0;0;0;0;0;13;0;0;0
0;0;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;29;0;0;0;0;0;0;1;0;0;0;7;0;0;0
1;0;0;0;0;0;12;0;14;0;3;3;0;16;2;0;19;0;1;19;7;1;0;0;11;0;9;0;0;0;0;0
0;0;4;0;0;0;0;0;0;0;0;9;1;6;18;0;0;0;0;0;0;17;0;0;0;12;0;0;0;0;0;0
0;10;2;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;12;8;20;0;0;0;0;0;1
0;0;7;0;0;0;0;0;16;15;0;0;21;0;0;0;0;11;0;0;4;0;21;0;0;9;0;0;0;0;0;0
0;0;0;0;0;0;0;1;9;0;0;0;0;0;7;0;0;2;0;10;0;0;19;14;3;0;3;15;0;0;0;0
12;0;0;0;0;0;0;4;0;0;0;0;1;0;13;0;19;0;0;26;0;8;0;0;0;3;0;0;0;3;0;0
0;0;0;7;0;0;0;0;9;0;5;0;0;0;0;0;7;5;9;0;0;0;0;0;7;0;1;0;0;0;13;0
2;0;0;0;0;11;0;1;0;0;0;0;0;0;5;0;0;0;0;3;7;7;0;0;0;0;0;0;0;2;0;0
0;0;0;0;0;0;0;0;7;18;0;0;11;7;0;0;0;0;15;0;15;6;0;0;0;6;0;0;14;0;0;0
0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;21;0;0;10;15;0;0;0;1;0;0
0;0;1;0;10;4;0;0;0;19;0;7;0;0;0;0;0;11;0;8;0;0;0;0;15;8;0;2;0;0;0;0
0;0;0;0;18;1;21;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;12;0;0;12;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;0;0;0;1;19;0;0;0;8;0;0;0;0
0;0;3;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
0;0;0;0;0;3;0;0;5;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;17;0;0;0;0;16;0;1
0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;2;7;0;14;0;0;0
0;15;0;11;0;0;0;19;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;3;0;0;0;0;0;0
0;9;0;0;0;2;0;0;11;0;7;0;0;0;0;11;0;0;2;0;0;0;0;0;0;0;7;0;0;0;3;0
0;15;0;0;0;0;0;15;0;0;5;0;0;14;2;0;4;0;14;0;0;0;0;0;13;19;1;0;0;0;0;2
0;4;0;12;0;0;0;0;8;14;0;0;4;4;0;0;20;20;19;0;0;7;6;0;5;7;0;0;0;0;0;0
0;0;0;12;0;4;0;1;3;9;0;12;0;0;0;0;18;16;0;13;0;0;0;0;0;6;0;5;0;0;1;0
0;3;0;0;0;11;18;0;0;5;0;0;1;20;0;0;0;0;0;0;6;9;15;0;5;0;0;0;0;0;0;0
0;0;0;14;0;0;0;0;18;0;0;5;19;0;0;0;0;0;0;0;5;0;0;0;0;0;20;0;17;0;0;0
0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;3;0;0;0;0;0;5
0;17;0;21;0;0;4;0;5;5;0;0;0;0;0;0;18;3;0;0;19;0;0;0;0;0;0;0;5;0;0;0
0;0;0;0;14;0;16;9;0;0;0;0;0;11;0;13;13;0;0;11;0;4;0;0;1;0;0;19;0;0;0;0
3;0;0;0;0;0;8;0;0;12;0;0;0;21;0;14;4;2;0;5;7;0;0;0;0;0;0;13;0;0;0;0
0;6;0;14;0;11;4;0;8;0;0;0;0;0;14;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
15;10;0;1;2;6;0;20;0;0;0;0;5;10;0;0;0;0;17;0;0;0;0;0;16;0;0;0;0;0;0;0
0;0;3;0;0;0;21;0;0;4;27;0;0;7;0;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0
0;0;0;1;13;0;15;0;0;0;1;0;0;0;3;19;0;0;0;2;0;0;0;0;0;0;0;25;0;0;0;0
0;0;0;11;13;0;12;0;0;10;0;2;16;0;0;0;0;0;2;0;0;0;0;0;14;17;14;2;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;7;0;15;0;0;4;0;1;0;0;9;0;8;0;0;11;0;0;1;0
12;0;3;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;15;0;0;0;19;21;0;0;6;0;0
3;5;2;0;0;0;0;0;11;21;2;0;0;0;0;0;0;15;0;0;0;0;0;20;0;0;0;0;0;0;0;2
0;0;0;0;0;0;13;0;14;0;12;0;4;0;16;0;0;0;7;0;12;19;0;16;0;5;0;0;0;0;0;1
