444;1546;1663;2119;1900;1516;923;576;0;0;0;0;176;225;310;973;82;1630;562;2002;1618;55;159;2;2446;2017;5;0;2034;0;2137;1650;0.10;-0.00;1.01;-0.02;0.00;0.03;-0.00;-0.10;-1.54
440;440;1662;2113;1889;1512;924;577;9;0;0;1;176;239;311;980;96;1641;558;2014;1619;49;164;0;2446;2040;0;13;2041;0;2151;1652;0.10;0.00;1.01;-0.02;0.01;0.04;-0.00;-0.10;-1.54
452;1533;1663;2110;1894;1508;927;566;2;0;0;0;172;220;311;966;81;1647;558;2010;1611;0;155;0;2449;2057;0;0;2056;3;2147;1672;0.10;0.00;1.01;-0.02;0.01;0.04;-0.00;-0.10;-1.54
452;1533;1663;2110;1894;1508;927;566;2;0;0;0;172;220;311;966;81;1647;558;2010;1611;0;155;0;2449;2057;0;0;2056;3;2147;1672;0.10;0.00;1.01;-0.02;0.01;0.04;-0.00;-0.10;-1.54
427;1520;1657;2098;1878;1498;933;568;0;0;5;7;175;213;306;949;87;1654;572;2006;1595;0;140;3;2491;2105;0;10;2127;0;2177;1686;0.10;0.00;1.00;-0.01;-0.00;0.04;-0.00;-0.10;-1.54
417;1516;1644;2110;1896;1504;930;562;3;0;12;0;164;222;305;944;89;1662;568;2019;1580;0;152;0;2491;2105;0;10;2127;0;2200;1694;0.10;0.00;1.00;-0.01;-0.00;0.04;-0.00;-0.10;-1.54
417;1516;1644;2110;1896;1504;930;562;3;0;12;0;164;222;305;944;89;1662;568;2019;1580;0;152;0;2491;2105;0;10;2127;0;2200;1694;0.10;0.00;1.00;-0.01;-0.00;0.04;-0.00;-0.10;-1.54
400;1458;1620;2103;1860;1509;934;537;3;0;0;1;131;221;294;924;106;1672;574;2034;1571;0;143;0;2531;2172;0;0;2220;2;2248;1751;0.10;0.00;1.00;-0.01;-0.01;0.03;-0.00;-0.10;-1.54
400;1458;1620;2103;1860;1509;934;537;3;0;0;1;131;221;294;924;106;1672;574;2034;1571;0;143;0;2531;2172;0;0;2220;2;2248;1751;0.10;0.00;1.00;-0.01;-0.01;0.03;-0.00;-0.10;-1.54
378;1407;1588;2071;1853;1502;937;547;11;0;0;0;118;209;251;825;155;1674;595;2025;1570;0;124;0;2573;2271;10;0;2336;0;2341;1800;0.10;0.01;1.00;-0.02;0.02;0.07;-0.00;-0.10;-1.54
378;1407;1588;2071;1853;1502;937;547;11;0;0;0;118;209;251;825;155;1674;595;2025;1570;0;124;0;2573;2271;10;0;2336;0;2341;1800;0.10;0.01;1.00;-0.02;0.02;0.07;-0.00;-0.10;-1.54
337;1329;1534;2051;1808;1488;972;524;0;0;0;13;74;238;190;740;169;1675;588;2069;1514;0;94;0;2657;2342;0;0;2456;5;2420;1860;0.12;0.02;1.01;0.01;-0.00;0.08;0.00;-0.10;-1.53
306;1306;1491;2016;1797;1474;959;525;0;7;0;0;68;232;191;730;171;1657;596;2060;1482;0;117;0;2714;2389;11;0;2471;0;2476;1919;0.12;0.02;1.01;0.01;-0.00;0.08;0.00;-0.10;-1.53
306;1306;1491;2016;1797;1444;960;534;0;7;0;0;71;167;168;700;171;1657;588;2063;1459;0;76;0;2746;2410;0;1;2505;0;2522;1935;0.13;0.01;1.03;0.01;-0.02;0.09;0.00;-0.10;-1.53
196;1285;1423;1958;1723;1420;954;503;0;1;0;0;63;179;153;690;195;1623;596;2045;1414;10;75;0;2763;2424;7;0;2526;3;2531;1960;0.13;0.01;1.03;0.01;-0.02;0.09;0.00;-0.11;-1.53
196;1285;1423;1958;1723;1420;954;503;0;1;0;0;63;179;153;690;195;1623;596;2045;1414;10;75;0;2763;2424;7;0;2526;3;2531;1960;0.13;0.01;1.03;0.01;-0.02;0.09;0.00;-0.11;-1.53
150;1238;1394;1918;1672;1378;935;487;0;0;0;0;43;196;146;662;212;1646;581;2024;1378;0;67;6;2784;2453;0;7;2543;0;2565;2000;0.12;0.01;1.01;-0.01;0.02;0.12;0.00;-0.11;-1.53
150;1238;1394;1918;1672;1378;935;487;0;0;0;0;43;196;146;662;212;1646;581;2024;1378;0;67;6;2784;2453;0;7;2543;0;2565;2000;0.12;0.01;1.01;-0.01;0.02;0.12;0.00;-0.11;-1.53
134;1234;1345;1899;1663;1358;933;489;0;1;0;0;50;167;141;603;202;1638;576;2006;1346;1;51;12;2770;2440;0;8;2550;9;2560;1983;0.12;0.01;1.01;-0.01;-0.00;0.06;0.00;-0.11;-1.53
143;1219;1363;1877;1649;1342;904;444;0;0;3;0;50;164;139;557;198;1656;576;1981;1325;0;51;0;2755;2419;0;15;2502;0;2507;1972;0.11;0.01;1.01;-0.02;0.01;0.04;0.01;-0.11;-1.53
126;1219;1363;1877;1649;1342;904;444;0;0;3;0;50;164;139;557;198;1656;576;1981;1325;0;51;0;2755;2419;0;15;2502;0;2507;1972;0.11;0.01;1.01;-0.02;0.01;0.04;0.01;-0.11;-1.53
126;1219;1363;1877;1649;1342;904;444;0;0;3;0;50;164;139;557;198;1656;576;1981;1325;0;51;0;2755;2419;0;15;2502;0;2507;1972;0.11;0.01;1.01;-0.02;0.01;0.04;0.01;-0.11;-1.53
126;1219;1339;1876;1649;1336;911;430;0;0;3;0;50;164;141;549;198;1656;576;1981;1314;0;63;0;2687;2373;0;10;2480;0;2507;1972;0.11;0.01;1.01;-0.02;0.01;0.04;0.01;-0.11;-1.53
123;1231;1339;1876;1650;1325;897;437;0;0;0;2;56;159;140;509;179;1630;547;1915;1312;0;63;0;2630;2342;0;0;2444;0;2411;1863;0.11;0.01;1.01;-0.03;0.02;0.02;0.01;-0.11;-1.53
119;1216;1331;1863;1648;1324;894;453;1;0;0;2;56;159;140;509;179;1630;547;1915;1312;0;63;0;2630;2342;0;0;2444;0;2411;1863;0.11;0.01;1.01;-0.03;0.02;0.02;0.01;-0.11;-1.53
119;1216;1331;1863;1648;1324;894;453;1;0;0;2;56;159;140;510;179;1630;547;1915;1312;0;63;0;2591;2301;0;0;2444;0;2411;1863;0.11;0.01;1.01;-0.03;0.02;0.02;0.01;-0.11;-1.53
123;1212;1309;1824;1636;1301;829;433;0;1;0;3;53;128;128;475;133;1626;519;1858;1249;0;43;7;2563;2240;0;0;2352;0;2344;1830;0.11;0.01;1.01;-0.04;0.02;0.02;0.01;-0.11;-1.53
123;1212;1309;1824;1636;1301;829;433;0;1;0;3;53;128;128;475;133;1626;519;1858;1249;0;43;7;2563;2240;0;0;2352;0;2344;1830;0.11;0.01;1.01;-0.04;0.02;0.02;0.01;-0.11;-1.53
104;1202;1308;1793;1639;1261;783;418;0;0;0;0;50;115;143;406;127;1576;498;1771;1140;5;44;0;2480;2087;13;0;2198;11;2211;1689;0.10;0.01;1.01;-0.06;0.05;0.04;0.00;-0.11;-1.53
82;0;1283;1775;1619;1255;704;408;7;1;0;11;40;97;138;403;98;1548;470;1731;1066;0;53;0;2411;2003;0;0;2043;0;2211;1689;0.10;0.01;1.01;-0.06;0.05;0.04;0.00;-0.11;-1.53
0;1185;1295;1747;1616;1243;657;412;0;0;7;0;36;92;148;389;50;1471;455;1717;1002;0;51;1;2214;1728;0;0;1646;0;1770;1334;0.10;0.01;1.03;-0.09;0.05;0.01;0.00;-0.10;-1.53
0;1185;1295;1747;1616;1243;657;412;0;0;7;0;36;92;148;389;50;1471;455;1717;1002;0;51;1;2214;1728;0;0;1646;0;1770;1334;0.10;0.01;1.03;-0.09;0.05;0.01;0.00;-0.10;-1.53
0;1168;1303;1757;1617;1255;636;417;0;0;0;0;55;145;136;484;18;1392;445;1693;1024;6;50;7;1852;1243;0;0;942;0;1211;1116;0.11;0.01;1.05;-0.15;0.08;0.00;0.00;-0.10;-1.53
38;1188;1314;1771;1648;1249;611;378;0;0;0;0;55;145;136;484;18;1392;445;1693;1024;6;50;7;1852;1243;0;0;942;0;1211;1116;0.11;0.01;1.05;-0.15;0.08;0.00;0.00;-0.10;-1.53
38;1188;1314;1771;1648;1249;611;378;0;0;0;0;55;145;136;484;18;1392;445;1693;1024;6;50;7;1852;1243;0;0;942;0;1211;1116;0.11;0.01;1.05;-0.15;0.08;0.00;0.00;-0.10;-1.53
104;1238;1369;1811;1690;1258;618;384;0;0;0;0;67;130;144;579;12;1219;376;1670;1158;6;44;4;1246;0;0;0;152;1;483;627;0.10;0.00;1.08;-0.31;0.19;0.09;-0.01;-0.10;-1.52
104;1238;1369;1811;1690;1258;618;384;0;0;0;0;67;130;144;579;12;1219;376;1670;1158;6;44;4;1246;0;0;0;152;1;483;627;0.10;0.00;1.08;-0.31;0.19;0.09;-0.01;-0.10;-1.52
113;1238;1350;1695;1585;1211;464;290;0;0;1;4;68;170;160;613;4;881;280;1376;1040;0;49;1;329;0;0;0;9;0;0;0;0.24;0.11;1.55;-0.76;0.21;0.30;-0.02;-0.10;-1.52
113;1238;1350;1695;1585;1211;464;290;0;0;1;4;68;170;160;613;4;881;280;1376;1040;0;49;1;329;0;0;0;9;0;0;0;0.24;0.11;1.55;-0.76;0.21;0.30;-0.02;-0.10;-1.52
113;1238;1350;1695;1585;1211;464;290;0;0;1;4;68;170;160;613;4;881;280;1376;1040;0;49;1;329;0;0;0;9;0;0;0;0.24;0.11;1.55;-0.76;0.21;0.30;-0.02;-0.10;-1.52
13;1162;1112;1438;1274;995;235;186;7;7;0;0;41;100;125;403;0;765;235;1216;711;0;0;0;220;0;3;8;0;0;85;0;0.24;0.05;1.39;-1.21;0.28;0.53;-0.04;-0.10;-1.51
13;1162;1112;1438;1274;995;166;160;2;10;7;0;38;57;83;269;0;662;211;1053;560;0;5;0;164;0;0;0;0;0;85;0;0.24;0.05;1.39;-1.21;0.28;0.53;-0.04;-0.10;-1.51
0;721;749;864;874;718;91;84;1;0;0;1;22;2;14;91;0;498;175;834;299;0;0;0;122;2;0;0;3;0;112;7;0.22;0.07;1.27;-1.79;0.52;0.89;-0.09;-0.10;-1.48
0;721;749;864;874;718;91;84;1;0;0;1;22;2;14;91;0;498;175;834;299;0;0;0;122;2;0;0;3;0;112;7;0.22;0.07;1.27;-1.79;0.52;0.89;-0.09;-0.10;-1.48
0;550;709;716;652;631;15;0;13;0;3;0;15;2;7;77;0;459;167;672;70;3;0;7;115;0;0;1;0;7;165;0;0.23;0.31;1.12;-1.82;0.64;0.92;-0.09;-0.09;-1.46
0;414;656;599;553;562;11;0;0;0;9;0;0;0;0;0;0;413;140;596;4;0;0;0;121;0;0;0;0;0;165;0;0.23;0.31;1.12;-1.82;0.64;0.92;-0.09;-0.09;-1.46
0;414;656;599;553;562;11;0;0;0;9;0;0;0;0;0;0;413;140;596;4;0;0;0;121;0;0;0;0;0;165;0;0.23;0.31;1.12;-1.82;0.64;0.92;-0.09;-0.09;-1.46
0;256;520;294;521;297;12;0;0;0;0;0;0;0;0;0;0;326;114;412;1;0;0;0;178;0;7;0;6;0;189;0;0.19;0.49;0.88;-1.71;0.58;0.99;-0.07;-0.09;-1.45
0;256;520;294;521;297;12;0;0;0;0;0;0;0;0;0;0;326;114;412;1;0;0;0;178;0;7;0;6;0;189;0;0.19;0.49;0.88;-1.71;0.58;0.99;-0.07;-0.09;-1.45
14;257;483;271;470;290;11;7;0;0;0;0;0;0;0;0;3;311;99;410;0;0;0;0;147;0;0;7;0;0;203;6;0.30;0.66;0.77;-0.47;0.41;0.37;-0.01;-0.09;-1.44
0;248;496;243;469;296;15;0;0;0;1;0;0;3;0;0;9;309;96;412;0;9;0;2;147;0;0;7;0;3;209;7;0.30;0.66;0.77;-0.47;0.41;0.37;0.02;-0.10;-1.44
0;248;496;243;469;296;15;0;0;0;1;0;0;3;0;0;9;309;96;412;0;9;0;2;147;0;0;7;0;3;209;7;0.30;0.66;0.77;-0.47;0.41;0.37;0.02;-0.10;-1.44
2;260;491;266;472;287;14;0;6;0;0;0;2;0;0;0;0;297;93;404;0;0;0;0;154;0;0;0;0;0;214;0;0.27;0.62;0.68;-0.12;0.14;-0.02;0.09;-0.12;-1.45
2;259;490;240;475;300;12;0;7;2;0;0;0;0;0;0;0;297;93;404;0;0;0;0;125;0;0;0;0;0;214;0;0.27;0.62;0.68;-0.12;0.14;-0.02;0.09;-0.12;-1.45
0;257;500;246;486;292;21;0;0;0;0;0;0;0;0;0;0;301;94;407;0;0;0;0;132;0;0;0;0;0;217;3;0.25;0.63;0.70;0.16;-0.09;-0.37;0.16;-0.14;-1.47
0;257;500;246;486;292;21;0;0;0;0;0;0;0;0;0;0;301;94;407;0;0;0;0;132;0;0;0;0;0;217;3;0.25;0.63;0.70;0.16;-0.09;-0.37;0.16;-0.14;-1.47
1;263;511;233;475;293;23;0;0;0;3;0;0;0;3;0;3;271;89;415;0;1;0;0;103;0;0;6;0;3;214;0;0.18;0.54;0.81;0.69;-0.44;-1.00;0.26;-0.16;-1.51
1;263;511;233;475;293;23;0;0;0;3;0;0;0;3;0;3;271;89;415;0;1;0;0;103;0;0;6;0;3;214;0;0.18;0.54;0.81;0.69;-0.44;-1.00;0.26;-0.16;-1.51
1;263;511;233;475;293;23;0;0;0;3;0;0;0;3;0;3;271;89;415;0;1;0;0;103;0;0;6;0;3;214;0;0.18;0.54;0.81;0.69;-0.44;-1.00;0.26;-0.16;-1.51
3;257;511;214;487;293;12;0;1;0;0;0;0;0;0;0;7;246;102;404;1;0;0;0;103;0;0;0;4;0;172;2;0.17;0.49;0.91;0.98;-0.50;-1.12;0.32;-0.17;-1.55
3;257;511;214;487;293;12;0;1;0;0;0;0;0;0;0;7;246;102;404;1;0;0;0;103;0;0;0;4;0;172;2;0.17;0.49;0.91;0.98;-0.50;-1.12;0.32;-0.17;-1.55
6;263;535;227;482;298;12;0;0;2;0;0;0;0;0;3;0;268;81;409;0;0;0;0;81;0;0;0;0;0;171;0;0.21;0.33;1.07;1.43;-0.50;-1.06;0.36;-0.17;-1.58
2;263;528;235;494;296;15;0;0;0;0;0;0;0;0;0;7;244;80;410;7;1;0;0;73;7;0;0;0;7;162;0;0.21;0.33;1.07;1.43;-0.50;-1.06;0.37;-0.17;-1.59
2;263;528;235;494;296;15;0;0;0;0;0;0;0;0;0;7;244;80;410;7;1;0;0;73;7;0;0;0;7;162;0;0.21;0.33;1.07;1.43;-0.50;-1.06;0.37;-0.17;-1.59
0;265;555;208;481;305;12;0;0;0;0;0;0;0;0;0;0;237;79;410;0;0;0;0;0;1;0;0;0;0;145;1;0.22;0.26;1.14;1.54;-0.48;-0.89;0.39;-0.18;-1.61
0;265;555;208;481;305;12;0;0;0;0;0;0;0;0;0;0;237;79;410;0;0;0;0;0;1;0;0;0;0;145;1;0.22;0.26;1.14;1.54;-0.48;-0.89;0.39;-0.18;-1.61
2;269;557;200;476;298;16;0;0;0;4;0;0;0;6;0;0;221;77;403;0;0;3;0;7;0;0;0;0;0;127;0;0.18;0.18;1.19;1.56;-0.46;-0.68;0.41;-0.18;-1.63
2;269;557;200;476;298;16;0;0;0;4;0;0;0;6;0;0;221;77;403;0;0;3;0;7;0;0;0;0;0;127;0;0.18;0.18;1.19;1.56;-0.46;-0.68;0.41;-0.18;-1.63
15;276;576;203;520;287;11;0;0;0;0;0;0;6;0;0;0;147;70;378;0;7;0;0;1;0;0;2;0;0;126;0;0.11;0.09;1.28;1.59;-0.37;-0.35;0.41;-0.18;-1.63
3;284;565;190;518;289;10;0;0;0;0;0;0;0;0;0;0;134;73;395;0;3;0;0;0;0;9;7;0;0;118;0;0.11;0.09;1.28;1.59;-0.37;-0.35;0.41;-0.17;-1.63
3;288;575;182;517;301;10;0;0;0;0;0;0;0;0;0;0;134;73;395;0;3;0;0;0;0;0;0;3;0;118;0;0.09;-0.01;1.30;1.58;-0.31;-0.23;0.40;-0.17;-1.63
9;285;563;173;520;282;13;0;3;0;0;7;0;4;0;0;0;125;65;372;0;9;0;0;0;6;0;0;0;1;94;0;0.09;-0.01;1.30;1.58;-0.31;-0.23;0.40;-0.17;-1.63
9;285;563;173;520;282;13;0;3;0;0;7;0;4;0;0;0;125;65;372;0;9;0;0;0;6;0;0;0;1;94;0;0.09;-0.01;1.30;1.58;-0.31;-0.23;0.40;-0.17;-1.63
11;293;573;170;515;295;12;1;0;0;0;0;0;0;0;0;0;117;64;364;0;0;0;0;0;0;0;0;0;0;96;0;0.08;-0.06;1.29;1.55;-0.31;-0.07;0.39;-0.16;-1.63
11;0;583;182;523;303;10;0;2;0;0;0;0;1;0;0;2;98;66;365;5;0;0;2;0;6;0;0;7;0;96;0;0.08;-0.06;1.29;1.55;-0.31;-0.07;0.39;-0.16;-1.63
2;304;592;181;513;310;11;0;0;0;0;8;8;0;3;0;0;108;79;368;0;0;1;0;0;0;0;0;0;1;43;0;-0.01;-0.27;1.19;1.32;-0.30;0.05;0.36;-0.16;-1.62
3;323;587;164;525;313;10;0;0;0;0;1;0;0;0;0;1;130;74;372;0;1;0;0;0;2;0;0;0;0;35;10;-0.03;-0.29;1.19;1.16;-0.30;0.17;0.30;-0.14;-1.61
15;316;591;154;539;315;9;0;0;0;6;0;0;0;0;1;0;140;75;376;3;0;0;0;0;2;0;0;7;0;27;7;-0.03;-0.29;1.19;1.16;-0.30;0.17;0.30;-0.14;-1.61
15;316;591;154;539;315;9;0;0;0;6;0;0;0;0;1;0;140;75;376;3;0;0;0;0;2;0;0;7;0;27;7;-0.03;-0.29;1.19;1.16;-0.30;0.17;0.30;-0.14;-1.61
15;316;591;154;539;315;9;0;0;0;6;0;0;0;0;1;0;140;75;376;3;0;0;0;0;2;0;0;7;0;27;7;-0.03;-0.29;1.19;1.16;-0.30;0.17;0.30;-0.14;-1.61
1;334;606;170;536;321;6;0;0;0;0;0;0;2;10;4;0;146;74;371;0;0;0;0;0;0;0;0;0;0;0;2;-0.25;-0.56;1.11;1.39;-0.32;0.25;0.26;-0.12;-1.60
7;324;598;170;533;333;9;0;0;2;0;0;0;0;0;0;0;153;78;377;0;2;0;0;0;0;0;0;0;0;0;3;-0.25;-0.56;1.11;1.39;-0.32;0.25;0.24;-0.11;-1.59
7;324;598;170;533;333;9;0;0;2;0;0;0;0;0;0;0;153;78;377;0;2;0;0;0;0;0;0;0;0;0;3;-0.25;-0.56;1.11;1.39;-0.32;0.25;0.24;-0.11;-1.59
3;327;617;173;545;334;15;0;0;0;1;0;0;0;4;0;7;154;77;382;0;0;7;0;0;0;0;0;0;0;0;0;-0.25;-0.74;1.04;1.11;-0.08;0.25;0.18;-0.08;-1.58
3;327;617;173;545;334;15;0;0;0;1;0;0;0;4;0;7;154;77;382;0;0;7;0;0;0;0;0;0;0;0;0;-0.25;-0.74;1.04;1.11;-0.08;0.25;0.18;-0.08;-1.58
0;331;614;204;556;330;11;11;0;0;0;3;0;0;0;8;7;169;83;383;0;0;2;7;1;0;4;0;0;0;19;9;-0.25;-0.85;1.00;0.71;0.14;0.24;0.11;-0.05;-1.56
0;331;614;204;556;330;11;11;0;0;0;3;0;0;0;8;7;169;83;383;0;0;2;7;0;0;4;0;0;0;19;9;-0.25;-0.85;1.00;0.71;0.14;0.24;0.11;-0.05;-1.56
0;334;641;208;559;362;11;0;5;0;0;0;0;3;0;0;0;198;80;404;0;1;0;0;0;0;0;7;0;0;42;6;-0.03;-0.91;0.85;0.02;0.38;-0.13;-0.02;-0.03;-1.56
5;334;641;208;559;362;11;0;5;0;0;0;0;3;0;0;0;198;80;404;0;1;0;0;0;0;0;7;0;0;42;6;-0.03;-0.91;0.85;0.02;0.38;-0.13;-0.02;-0.03;-1.56
4;239;495;110;491;196;28;0;0;0;3;0;0;0;9;0;0;329;85;404;0;9;7;0;892;6;0;0;275;8;478;0;-0.31;-1.18;1.14;-0.75;1.11;-0.19;-0.12;0.02;-1.57
4;239;495;110;491;196;28;0;0;0;3;0;0;0;9;0;0;329;85;404;0;9;7;0;892;6;0;0;275;8;478;0;-0.31;-1.18;1.14;-0.75;1.11;-0.19;-0.12;0.02;-1.57
4;239;495;110;491;196;28;0;0;0;3;0;0;0;9;0;0;329;85;404;0;9;7;0;892;6;0;0;275;8;478;0;-0.31;-1.18;1.14;-0.75;1.11;-0.19;-0.12;0.02;-1.57
1;61;271;20;345;50;5;0;0;1;0;0;0;1;0;0;0;442;86;354;0;0;0;2;2020;1843;0;0;1737;0;1318;593;-0.22;0.38;0.78;-1.56;0.76;0.36;-0.09;0.07;-1.56
1;61;271;20;345;50;5;0;0;1;0;0;0;1;0;0;0;442;86;354;0;0;0;2;2020;1843;0;0;1737;0;1318;593;-0.22;0.38;0.78;-1.56;0.76;0.36;-0.09;0.07;-1.56
0;68;266;18;368;141;18;5;2;0;0;10;0;7;0;0;0;639;119;464;2;4;0;0;2687;2560;0;0;2607;0;1934;605;0.03;0.03;1.42;-2.36;-0.09;0.25;-0.12;0.05;-1.55
2;229;421;274;482;279;82;19;5;0;0;0;0;0;4;0;13;901;175;622;5;0;11;0;2893;2661;0;0;2811;4;2462;1260;0.21;0.00;1.44;-2.18;0.07;0.57;-0.18;0.03;-1.53
7;229;421;274;482;279;82;19;5;0;0;0;0;0;4;0;13;901;175;622;5;0;11;0;2893;2661;0;0;2811;4;2462;1260;0.21;0.00;1.44;-2.18;0.07;0.57;-0.18;0.03;-1.53
7;229;421;274;482;279;82;19;5;0;0;0;0;0;4;0;13;901;175;622;5;0;11;0;2893;2661;0;0;2811;4;2462;1260;0.21;0.00;1.44;-2.18;0.07;0.57;-0.18;0.03;-1.53
0;306;490;412;458;328;215;43;0;0;0;0;0;2;1;0;66;1058;242;982;68;11;0;0;2971;2729;0;0;2859;10;2642;1654;0.13;-0.13;1.33;-1.72;0.14;0.48;-0.21;0.02;-1.52
0;337;558;532;478;509;215;43;0;0;0;0;0;2;1;0;66;1058;242;982;68;11;0;0;2971;2729;0;0;2859;10;2642;1654;0.13;-0.13;1.33;-1.72;0.14;0.48;-0.21;0.02;-1.52
0;337;558;532;478;509;215;43;0;0;0;0;0;2;1;0;66;1058;242;982;68;11;0;0;2971;2729;0;0;2859;10;2642;1654;0.13;-0.13;1.33;-1.72;0.14;0.48;-0.21;0.02;-1.52
1;638;746;1009;699;743;389;161;0;0;0;0;0;0;0;0;88;1204;332;1285;290;0;4;0;3010;2715;0;9;2908;10;2743;1909;0.14;0.02;1.14;-0.38;-0.01;-0.05;-0.20;0.00;-1.52
